Method Time Sample
Cadastra-Filmes-OTIMIZADO 0 477000
Cadastra-Filmes-OTIMIZADO 0 478000
Cadastra-Filmes-OTIMIZADO 0 479000
Cadastra-Filmes-OTIMIZADO 0 480000
Cadastra-Filmes-OTIMIZADO 0 481000
Cadastra-Filmes-OTIMIZADO 0 482000
Cadastra-Filmes-OTIMIZADO 0 483000
Cadastra-Filmes-OTIMIZADO 0 484000
Cadastra-Filmes-OTIMIZADO 0 485000
Cadastra-Filmes-OTIMIZADO 0 486000
Cadastra-Filmes-OTIMIZADO 0 487000
Cadastra-Filmes-OTIMIZADO 0 488000
Cadastra-Filmes-OTIMIZADO 0 489000
Cadastra-Filmes-OTIMIZADO 0 490000
Cadastra-Filmes-OTIMIZADO 0 491000
Cadastra-Filmes-OTIMIZADO 0 492000
Cadastra-Filmes-OTIMIZADO 0 493000
Cadastra-Filmes-OTIMIZADO 0 494000
Cadastra-Filmes-OTIMIZADO 0 495000
Cadastra-Filmes-OTIMIZADO 0 496000
Cadastra-Filmes-OTIMIZADO 0 497000
Cadastra-Filmes-OTIMIZADO 0 498000
Cadastra-Filmes-OTIMIZADO 0 499000
Cadastra-Filmes-OTIMIZADO 0 500000
